room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude
Private room,Eixample,35,4.5,3,1.0,58.0,41.404602000000004,2.175321
Private room,Eixample,6,4.0,2,1.0,42.0,41.405175,2.176661
Private room,Eixample,187,4.5,2,1.0,42.0,41.405411,2.171768
Private room,Eixample,24,4.5,2,1.0,45.0,41.406075,2.172802
Private room,Eixample,8,4.5,3,1.0,48.0,41.405515,2.175407
Private room,Sant Martí,20,4.5,2,1.0,42.0,41.4098,2.180812
Private room,Eixample,202,4.0,2,1.0,42.0,41.404410999999996,2.172549
Private room,Sant Martí,5,5.0,2,1.0,48.0,41.413067,2.189766
Private room,Eixample,7,5.0,2,1.0,54.0,41.409749,2.175323
Private room,Eixample,23,4.5,2,1.0,49.0,41.405229999999996,2.179496
Private room,Horta-Guinardó,11,4.5,2,1.0,42.0,41.415231,2.175573
Private room,Sant Martí,9,4.5,2,1.0,59.0,41.4137,2.198074
Private room,Horta-Guinardó,33,4.0,4,2.0,54.0,41.419472999999996,2.174442
Private room,Sant Andreu,8,5.0,2,1.0,42.0,41.416685,2.1812009999999997
Private room,Horta-Guinardó,92,5.0,2,1.0,42.0,41.410008000000005,2.172206
Private room,Sant Martí,16,4.5,2,1.0,42.0,41.40853,2.183641
Private room,Sant Martí,4,4.5,2,1.0,42.0,41.415675,2.204997
Private room,Horta-Guinardó,3,4.5,2,1.0,54.0,41.418028,2.171109
Private room,Sant Martí,4,4.0,1,0.0,44.0,41.415636,2.1860880000000003
Private room,Horta-Guinardó,25,5.0,2,1.0,42.0,41.420481,2.174676
Private room,Sant Martí,3,4.5,1,1.0,42.0,41.408103999999994,2.185084
Private room,Sant Martí,40,5.0,1,1.0,42.0,41.410191,2.179277
Private room,Sant Martí,8,4.0,2,1.0,44.0,41.412246,2.182989
Private room,Eixample,6,4.5,2,1.0,54.0,41.398728000000006,2.171798
Private room,Sant Martí,6,4.5,2,1.0,54.0,41.419465,2.206882
Private room,Sant Martí,19,4.5,2,1.0,43.0,41.410239000000004,2.188637
Private room,Sant Andreu,7,5.0,2,1.0,54.0,41.421597,2.1879020000000002
Private room,Sant Martí,28,4.5,3,2.0,43.0,41.42322,2.2020560000000002
Private room,Nou Barris,13,4.5,3,1.0,42.0,41.428360999999995,2.173428
Private room,Sant Martí,17,4.5,2,1.0,48.0,41.419963,2.198701
Private room,Eixample,19,4.5,2,1.0,54.0,41.404471,2.1772650000000002
Private room,Sant Andreu,7,5.0,2,1.0,49.0,41.418376,2.181966
Private room,Horta-Guinardó,10,4.5,2,1.0,54.0,41.416162,2.177782
Private room,Horta-Guinardó,33,4.5,2,1.0,48.0,41.417466999999995,2.174101
Private room,Sant Andreu,4,5.0,2,1.0,48.0,41.419072,2.188109
Private room,Sant Andreu,39,5.0,2,1.0,46.0,41.420196000000004,2.1831150000000004
Private room,Sant Martí,14,5.0,1,1.0,42.0,41.417458,2.196008
Private room,Sant Martí,7,5.0,2,1.0,48.0,41.404781,2.20949
Private room,Sant Martí,4,5.0,2,1.0,42.0,41.414654999999996,2.216535
Private room,Sant Martí,20,4.5,2,1.0,48.0,41.406079999999996,2.208544
Private room,Sant Martí,12,4.5,2,1.0,48.0,41.417508000000005,2.2149
Private room,Sant Martí,11,5.0,2,1.0,60.0,41.410992,2.217175
Private room,Sant Martí,11,5.0,2,1.0,59.0,41.420326,2.213331
Private room,Sant Martí,3,4.5,2,1.0,48.0,41.41657,2.212512
Private room,Sant Martí,14,4.0,2,1.0,60.0,41.410036,2.227329
Private room,Sant Martí,4,5.0,1,1.0,42.0,41.414790999999994,2.215241
Private room,Sant Martí,7,4.5,1,1.0,48.0,41.41548,2.215725
Private room,Sant Martí,21,4.5,2,1.0,42.0,41.424461,2.208567
Private room,Sant Martí,24,4.5,3,1.0,42.0,41.421194,2.2085790000000003
Private room,Eixample,5,5.0,2,1.0,50.0,41.394046,2.181351
Private room,Sant Martí,130,4.5,2,1.0,48.0,41.41282,2.198909
Private room,Ciutat Vella,3,4.5,2,1.0,54.0,41.382337,2.189771
Private room,Ciutat Vella,122,4.5,2,1.0,50.0,41.380642,2.191388
Private room,Sant Martí,13,4.5,2,1.0,42.0,41.416601,2.199924
Private room,Eixample,48,4.0,2,1.0,48.0,41.4006,2.183445
Private room,Ciutat Vella,276,5.0,2,1.0,58.0,41.384374,2.179998
Private room,Sant Martí,10,4.0,2,1.0,42.0,41.415137,2.21725
Private room,Ciutat Vella,94,5.0,2,1.0,48.0,41.383113,2.183289
Private room,Eixample,51,5.0,2,1.0,48.0,41.397751,2.179848
Private room,Eixample,19,4.5,2,1.0,46.0,41.406441,2.181118
Private room,Sant Martí,42,4.5,2,1.0,48.0,41.393279,2.193498
Private room,Sant Martí,94,5.0,2,1.0,42.0,41.394973,2.189359
Private room,Ciutat Vella,102,4.5,2,1.0,58.0,41.38313,2.184091
Private room,Eixample,13,5.0,2,1.0,54.0,41.406822999999996,2.1785930000000002
Private room,Sant Andreu,23,4.0,3,1.0,49.0,41.416241,2.188505
Private room,Ciutat Vella,27,4.5,1,1.0,58.0,41.378648,2.188459
Private room,Sant Martí,17,5.0,2,1.0,48.0,41.409329,2.184657
Private room,Ciutat Vella,129,5.0,2,1.0,54.0,41.383829,2.182738
Private room,Sant Martí,3,5.0,2,1.0,54.0,41.400868,2.1968389999999998
Private room,Sant Martí,18,4.5,2,1.0,48.0,41.415366999999996,2.216352
Private room,Eixample,15,5.0,2,1.0,45.0,41.396460999999995,2.182218
Private room,Ciutat Vella,42,4.0,2,1.0,45.0,41.389178,2.178919
Private room,Sant Martí,14,4.5,2,1.0,54.0,41.393665000000006,2.188333
Private room,Sant Martí,27,5.0,2,1.0,54.0,41.406082,2.1844959999999998
Private room,Ciutat Vella,82,4.5,2,1.0,42.0,41.386692,2.181523
Private room,Ciutat Vella,4,5.0,1,1.0,48.0,41.380003,2.190228
Private room,Eixample,3,3.5,2,1.0,48.0,41.401533,2.1835560000000003
Private room,Sant Martí,8,4.5,4,1.0,49.0,41.398274,2.2031560000000003
Private room,Eixample,8,5.0,2,1.0,60.0,41.397119,2.180382
Private room,Sant Martí,24,4.5,2,1.0,54.0,41.415381,2.214644
Private room,Sant Martí,113,4.5,3,1.0,59.0,41.409525,2.1852810000000003
Private room,Ciutat Vella,65,4.5,2,1.0,60.0,41.386344,2.178935
Private room,Eixample,34,5.0,2,1.0,48.0,41.390753000000004,2.1781900000000003
Private room,Ciutat Vella,105,4.5,3,1.0,48.0,41.386557,2.179722
Private room,Sant Martí,29,4.5,2,1.0,60.0,41.401345,2.203955
Private room,Sant Martí,108,4.0,2,1.0,59.0,41.406265999999995,2.211519
Private room,Sant Martí,12,4.5,1,1.0,48.0,41.397982,2.192351
Private room,Sant Martí,28,4.0,4,2.0,43.0,41.421301,2.203207
Private room,Ciutat Vella,21,4.5,2,1.0,54.0,41.386608,2.179146
Private room,Sant Martí,45,4.5,2,1.0,46.0,41.406703,2.185715
Private room,Sant Martí,39,4.5,4,1.0,57.0,41.397045,2.205357
Private room,Eixample,3,5.0,2,1.0,60.0,41.404818,2.183535
Private room,Sant Martí,152,4.5,3,1.0,59.0,41.409556,2.186773
Private room,Ciutat Vella,145,5.0,2,1.0,48.0,41.387659,2.179385
Private room,Ciutat Vella,4,4.5,2,1.0,54.0,41.381699,2.178709
Private room,Sant Martí,249,4.5,2,1.0,52.0,41.40016,2.1909
Private room,Eixample,10,4.5,1,1.0,42.0,41.397674,2.185044
Private room,Ciutat Vella,3,5.0,2,1.0,52.0,41.384145000000004,2.1785509999999997
Private room,Sant Martí,10,5.0,2,1.0,46.0,41.40893,2.180581
Private room,Sant Andreu,22,4.0,3,1.0,50.0,41.415011,2.1888009999999998
Private room,Sant Martí,64,4.5,2,1.0,42.0,41.404942999999996,2.1988689999999997
Private room,Sant Martí,8,4.5,2,1.0,54.0,41.415755,2.20002
Private room,Sant Martí,17,4.5,2,1.0,48.0,41.413959999999996,2.213206
Private room,Sant Martí,3,5.0,3,2.0,42.0,41.39206,2.201546
Private room,Sant Martí,12,4.5,3,1.0,49.0,41.412558000000004,2.217003
Private room,Sant Martí,43,4.5,2,1.0,60.0,41.392178,2.185381
Private room,Sant Martí,59,4.5,2,1.0,60.0,41.421177,2.208732
Private room,Sant Martí,131,5.0,1,1.0,49.0,41.402429,2.1890099999999997
Private room,Sarrià-Sant Gervasi,5,4.0,2,1.0,54.0,41.396103000000004,2.141607
Private room,Eixample,86,4.5,2,1.0,48.0,41.396969,2.176586
Private room,Eixample,50,5.0,2,1.0,54.0,41.377695,2.159884
Private room,Sants-Montjuïc,4,5.0,2,1.0,58.0,41.373296999999994,2.157877
Private room,Eixample,13,5.0,1,1.0,54.0,41.391268,2.1794729999999998
Private room,Sants-Montjuïc,31,4.5,2,1.0,48.0,41.378021000000004,2.143089
Private room,Eixample,37,5.0,2,1.0,54.0,41.388963000000004,2.160935
Private room,Eixample,9,4.5,2,1.0,54.0,41.380741,2.1633299999999998
Private room,Ciutat Vella,60,4.5,2,1.0,48.0,41.383902,2.16833
Private room,Ciutat Vella,7,4.5,2,1.0,38.0,41.384578999999995,2.171333
Private room,Ciutat Vella,33,4.0,1,1.0,36.0,41.376005,2.171671
Private room,Eixample,3,3.5,4,2.0,16.0,41.396398,2.185975
Private room,Gràcia,24,4.5,2,1.0,37.0,41.405726,2.157711
Private room,Les Corts,13,4.5,1,1.0,20.0,41.376090999999995,2.113527
Private room,Eixample,36,4.5,2,1.0,37.0,41.379566,2.159078
Private room,Ciutat Vella,32,4.5,2,1.0,41.0,41.380253,2.1793099999999996
Private room,Ciutat Vella,36,4.5,2,1.0,38.0,41.380454,2.177495
Private room,Eixample,35,4.5,1,1.0,30.0,41.380213,2.161453
Private room,Horta-Guinardó,100,4.5,2,1.0,41.0,41.433710999999995,2.142517
Private room,Eixample,53,4.0,2,1.0,29.0,41.377474,2.15456
Private room,Eixample,46,4.0,1,1.0,25.0,41.377559000000005,2.154407
Private room,Ciutat Vella,15,5.0,2,1.0,36.0,41.381116999999996,2.165548
Private room,Eixample,13,4.0,4,1.0,16.0,41.397818,2.1844360000000003
Private room,Sant Martí,47,4.0,3,1.0,38.0,41.414551,2.215985
Private room,Sant Martí,72,4.0,2,1.0,41.0,41.416396999999996,2.212784
Private room,Sant Martí,4,4.5,2,0.0,36.0,41.416216999999996,2.205653
Private room,Sants-Montjuïc,7,4.5,1,1.0,27.0,41.370101,2.138593
Private room,Sants-Montjuïc,30,4.5,2,1.0,27.0,41.35845,2.14006
Private room,Sants-Montjuïc,42,4.5,2,1.0,36.0,41.351784,2.1416169999999997
Private room,Sants-Montjuïc,6,5.0,3,1.0,36.0,41.359245,2.1431139999999997
Private room,Sants-Montjuïc,24,5.0,2,1.0,41.0,41.374083,2.132516
Private room,Sants-Montjuïc,28,4.5,1,1.0,23.0,41.35908,2.1362970000000003
Private room,Les Corts,3,5.0,3,1.0,28.0,41.385534,2.140127
Private room,Sants-Montjuïc,9,4.0,1,1.0,32.0,41.382171,2.142027
Private room,Eixample,19,4.0,2,1.0,36.0,41.376132,2.157126
Private room,Sants-Montjuïc,47,4.5,2,1.0,36.0,41.373442,2.1603
Private room,Sants-Montjuïc,13,4.5,1,1.0,30.0,41.373799,2.156154
Private room,Sants-Montjuïc,4,4.5,1,1.0,36.0,41.374462,2.160372
Private room,Sants-Montjuïc,9,5.0,3,1.0,18.0,41.371143,2.144676
Private room,Eixample,3,5.0,2,1.0,24.0,41.385435,2.160805
Private room,Ciutat Vella,21,5.0,3,2.0,37.0,41.382265999999994,2.1769849999999997
Private room,Ciutat Vella,6,4.5,1,1.0,36.0,41.376179,2.173546
Private room,Eixample,5,4.0,1,1.0,36.0,41.380038,2.161477
Private room,Nou Barris,14,3.5,2,1.0,34.0,41.447796999999994,2.184001
Private room,Eixample,9,3.5,2,1.0,48.0,41.404401,2.176559
Private room,Sant Martí,16,4.5,2,1.0,46.0,41.414421999999995,2.219429
Private room,Eixample,17,4.5,2,1.0,48.0,41.403764,2.1808110000000003
Private room,Sant Martí,10,5.0,2,1.0,59.0,41.411064,2.213726
Private room,Eixample,206,4.5,2,1.0,54.0,41.390514,2.1729220000000002
Private room,Ciutat Vella,114,4.5,2,1.0,54.0,41.385595,2.173668
Private room,Sant Martí,20,4.5,2,1.0,54.0,41.411229,2.184011
Private room,Sant Martí,8,4.5,3,1.0,48.0,41.41502,2.214468
Private room,Sant Andreu,13,4.5,2,1.0,48.0,41.421552,2.186137
Private room,Eixample,13,4.5,2,1.0,46.0,41.407281,2.17955
Private room,Horta-Guinardó,9,5.0,2,1.0,48.0,41.421331,2.159374
Private room,Sant Martí,4,4.5,2,1.0,54.0,41.41088,2.186844
Private room,Horta-Guinardó,12,5.0,1,1.0,48.0,41.410178,2.171376
Private room,Gràcia,31,4.5,2,1.0,48.0,41.406298,2.158782
Private room,Horta-Guinardó,18,5.0,2,1.0,54.0,41.412122,2.168558
Private room,Horta-Guinardó,53,4.5,2,1.0,48.0,41.416934000000005,2.173229
Private room,Sant Andreu,10,5.0,3,1.0,53.0,41.424487,2.18629
Private room,Eixample,245,4.5,2,1.0,42.0,41.398744,2.172749
Private room,Gràcia,45,5.0,2,1.0,54.0,41.398033,2.161051
Private room,Horta-Guinardó,29,4.5,2,1.0,48.0,41.439436,2.157689
Private room,Eixample,8,4.5,2,1.0,54.0,41.410583,2.176384
Private room,Sant Martí,7,5.0,2,1.0,50.0,41.400755,2.199967
Private room,Sant Martí,47,4.5,2,1.0,54.0,41.410182,2.208864
Private room,Eixample,4,4.5,2,1.0,42.0,41.397058,2.171414
Private room,Nou Barris,4,4.5,2,1.0,42.0,41.433873,2.175182
Private room,Horta-Guinardó,9,5.0,2,1.0,54.0,41.424383,2.155779
Private room,Eixample,80,5.0,1,1.0,54.0,41.397758,2.1817349999999998
Private room,Horta-Guinardó,5,4.0,2,1.0,48.0,41.412511,2.172043
Private room,Eixample,16,4.5,2,1.0,57.0,41.405394,2.176159
Private room,Nou Barris,53,4.5,2,1.0,60.0,41.431228000000004,2.180582
Private room,Sant Andreu,5,5.0,2,1.0,42.0,41.426626,2.190857
Private room,Eixample,48,5.0,2,1.0,49.0,41.404913,2.1811599999999998
Private room,Horta-Guinardó,60,4.5,2,1.0,42.0,41.417010999999995,2.156677
Private room,Eixample,6,5.0,1,1.0,45.0,41.407214,2.178236
Private room,Eixample,188,5.0,1,1.0,45.0,41.39575,2.171478
Private room,Eixample,82,5.0,2,1.0,48.0,41.401232,2.173772
Private room,Sant Andreu,11,4.5,2,1.0,42.0,41.417744,2.188413
Private room,Eixample,133,5.0,3,1.0,54.0,41.40274,2.180432
Private room,Gràcia,4,5.0,1,1.0,50.0,41.402341,2.156221
Private room,Eixample,31,4.5,2,4.0,48.0,41.402676,2.175656
Private room,Gràcia,16,5.0,2,1.0,54.0,41.40455,2.150447
Private room,Horta-Guinardó,8,5.0,2,1.0,42.0,41.426562,2.152873
Private room,Sant Andreu,18,4.5,2,1.0,42.0,41.427221,2.177768
Private room,Gràcia,33,5.0,2,1.0,53.0,41.402165000000004,2.155977
Private room,Horta-Guinardó,48,5.0,2,1.0,46.0,41.415503,2.164002
Private room,Sant Martí,5,5.0,1,1.0,48.0,41.414278,2.186505
Private room,Sant Martí,65,4.5,2,1.0,60.0,41.410933,2.1852400000000003
Private room,Eixample,72,4.5,2,1.0,48.0,41.395540999999994,2.175957
Private room,Nou Barris,3,5.0,2,1.0,50.0,41.456284000000004,2.1832979999999997
Private room,Gràcia,45,4.5,2,1.0,48.0,41.4077,2.167045
Private room,Sant Martí,47,4.5,2,1.0,42.0,41.422607,2.2044
Private room,Sant Martí,4,5.0,2,1.0,44.0,41.420319,2.203034
Private room,Horta-Guinardó,3,5.0,2,1.0,60.0,41.422971999999994,2.168221
Private room,Horta-Guinardó,56,4.5,3,1.0,48.0,41.440046,2.160023
Private room,Sant Martí,21,4.0,2,1.0,52.0,41.415263,2.195765
Private room,Sant Martí,11,4.5,2,1.0,57.0,41.411363,2.2184779999999997
Private room,Sant Martí,6,4.5,2,1.0,48.0,41.424824,2.201844
Private room,Eixample,13,3.5,2,1.0,46.0,41.404259,2.184713
Private room,Horta-Guinardó,41,5.0,3,1.0,46.0,41.43581,2.1572560000000003
Private room,Gràcia,39,4.5,2,1.0,42.0,41.409664,2.1631869999999997
Private room,Sant Martí,10,4.5,2,1.0,57.0,41.404753,2.20209
Private room,Horta-Guinardó,16,5.0,2,1.0,54.0,41.411149,2.1679049999999997
Private room,Sant Martí,88,4.5,2,1.0,60.0,41.414544,2.199851
Private room,Sant Martí,53,4.5,2,1.0,48.0,41.404287,2.197948
Private room,Horta-Guinardó,20,4.5,2,1.0,54.0,41.415065999999996,2.1783259999999998
Private room,Sant Martí,10,5.0,2,1.0,43.0,41.428082,2.203251
Private room,Horta-Guinardó,16,5.0,2,1.0,54.0,41.413736,2.177098
Private room,Sant Martí,10,4.5,2,1.0,48.0,41.413655,2.1937729999999998
Private room,Nou Barris,48,5.0,2,1.0,52.0,41.454128000000004,2.183467
Private room,Horta-Guinardó,6,5.0,2,1.0,54.0,41.417621000000004,2.172039
Private room,Nou Barris,16,4.0,2,1.0,48.0,41.428069,2.1706090000000002
Private room,Nou Barris,5,5.0,2,1.0,42.0,41.43688,2.17196
Private room,Gràcia,120,4.5,2,1.0,48.0,41.407990000000005,2.157209
Private room,Sant Andreu,10,5.0,2,1.0,50.0,41.417713,2.184971
Private room,Sant Martí,7,5.0,2,1.0,53.0,41.412859999999995,2.1924740000000003
Private room,Sant Martí,15,4.5,2,1.0,56.0,41.412729,2.217838
Private room,Eixample,33,5.0,2,1.0,54.0,41.409711,2.175119
Private room,Sant Martí,80,5.0,1,1.0,54.0,41.41856,2.2065740000000003
Private room,Sant Martí,7,4.5,2,1.0,52.0,41.422893,2.203891
Private room,Eixample,42,5.0,1,1.0,48.0,41.407127,2.17517
Private room,Gràcia,30,4.5,2,1.0,52.0,41.410303000000006,2.149263
Private room,Les Corts,40,4.0,2,1.0,53.0,41.381754,2.127075
Private room,Eixample,113,4.5,2,1.0,61.0,41.389106,2.163597
Private room,Eixample,6,5.0,1,1.0,60.0,41.388090000000005,2.1572080000000002
Private room,Eixample,38,5.0,2,1.0,54.0,41.408691999999995,2.172392
Private room,Sarrià-Sant Gervasi,4,3.0,2,1.0,46.0,41.396255,2.141763
Private room,Eixample,12,4.5,2,1.0,59.0,41.383267,2.157663
Private room,Gràcia,16,5.0,2,1.0,58.0,41.400575,2.157366
Private room,Eixample,22,5.0,1,1.0,43.0,41.394189000000004,2.1712689999999997
Private room,Eixample,20,5.0,2,1.0,48.0,41.379571,2.149043
Private room,Eixample,34,4.5,2,1.0,46.0,41.390808,2.165251
Private room,Sarrià-Sant Gervasi,43,5.0,2,1.0,54.0,41.396955,2.1544369999999997
Private room,Ciutat Vella,10,5.0,2,1.0,48.0,41.379754,2.170467
Private room,Sant Martí,6,5.0,2,1.0,42.0,41.408157,2.201787
Private room,Eixample,10,4.5,1,0.0,48.0,41.381476,2.152688
Private room,Gràcia,30,4.5,2,1.0,54.0,41.411463,2.146784
Private room,Sant Martí,62,4.5,2,1.0,50.0,41.406459999999996,2.212821
Private room,Sants-Montjuïc,15,4.5,2,1.0,54.0,41.366215999999994,2.133852
Private room,Eixample,77,5.0,2,1.0,58.0,41.387361999999996,2.155468
Private room,Sant Martí,19,4.5,1,1.0,57.0,41.398833,2.197838
Private room,Sants-Montjuïc,70,4.5,1,1.0,49.0,41.37073,2.142436
Private room,Eixample,151,4.5,1,1.0,43.0,41.379871,2.152762
Private room,Eixample,6,4.5,2,1.0,46.0,41.40425,2.1825240000000004
Private room,Sant Martí,13,4.5,2,1.0,54.0,41.392237,2.1892810000000003
Private room,Ciutat Vella,10,4.5,2,1.0,44.0,41.378276,2.174313
Private room,Ciutat Vella,87,5.0,1,1.0,54.0,41.382984,2.1679209999999998
Private room,Eixample,14,5.0,2,1.0,46.0,41.389652000000005,2.150275
Private room,Gràcia,17,4.5,1,1.0,54.0,41.409896,2.149084
Private room,Eixample,11,4.0,2,1.0,48.0,41.409797,2.174707
Private room,Gràcia,5,4.5,2,1.0,52.0,41.400727,2.1588130000000003
Private room,Sarrià-Sant Gervasi,136,5.0,2,1.0,48.0,41.397335999999996,2.154
Private room,Horta-Guinardó,9,4.5,2,1.0,54.0,41.429797,2.162283
Private room,Ciutat Vella,102,4.5,2,1.0,54.0,41.380889,2.1778779999999998
Private room,Sants-Montjuïc,16,4.5,2,1.0,54.0,41.373328,2.142564
Private room,Sarrià-Sant Gervasi,5,4.5,2,1.0,56.0,41.400036,2.122993
Private room,Sants-Montjuïc,4,5.0,2,1.0,50.0,41.379046,2.13769
Private room,Eixample,68,4.5,1,1.0,52.0,41.381568,2.159504
Private room,Ciutat Vella,24,4.5,2,1.0,56.0,41.379526,2.171471
Private room,Gràcia,4,4.5,2,1.0,59.0,41.411709,2.1416169999999997
Private room,Eixample,59,4.5,2,1.0,57.0,41.382233,2.14993
Private room,Sants-Montjuïc,3,4.5,1,1.0,48.0,41.373628000000004,2.167234
Private room,Sarrià-Sant Gervasi,3,5.0,2,1.0,48.0,41.400113,2.14423
Private room,Sants-Montjuïc,114,4.5,2,1.0,46.0,41.373791,2.1570419999999997
Private room,Horta-Guinardó,40,5.0,2,1.0,53.0,41.413740000000004,2.17685
Private room,Ciutat Vella,106,4.5,2,1.0,54.0,41.380234,2.177315
Private room,Eixample,121,4.5,2,1.0,60.0,41.382583000000004,2.1617290000000002
Private room,Gràcia,49,4.5,2,1.0,52.0,41.407317,2.152879
Private room,Eixample,10,5.0,2,1.0,50.0,41.381504,2.160477
Private room,Ciutat Vella,101,4.5,2,1.0,46.0,41.380508,2.169706
Private room,Eixample,134,4.5,2,1.0,58.0,41.391360999999996,2.15489
Private room,Eixample,4,4.5,2,1.0,54.0,41.380136,2.160573
Private room,Eixample,14,4.5,2,1.0,48.0,41.376478000000006,2.1540529999999998
Private room,Eixample,36,4.5,2,1.0,53.0,41.383362,2.153947
Private room,Sarrià-Sant Gervasi,11,5.0,2,1.0,54.0,41.409841,2.113681
Private room,Ciutat Vella,3,5.0,2,1.0,48.0,41.375177,2.171207
Private room,Ciutat Vella,77,4.5,1,1.0,56.0,41.386209,2.170825
Private room,Eixample,51,5.0,2,1.0,42.0,41.379474,2.158462
Private room,Sarrià-Sant Gervasi,10,4.5,2,1.0,30.0,41.426656,2.0957369999999997
Private room,Sarrià-Sant Gervasi,3,4.0,2,1.0,24.0,41.428409,2.100342
Private room,Sarrià-Sant Gervasi,59,5.0,1,1.0,13.0,41.428733,2.0990159999999998
Private room,Sarrià-Sant Gervasi,3,4.5,1,1.0,21.0,41.424886,2.088379
Private room,Sants-Montjuïc,6,4.5,1,1.0,22.0,41.376022999999996,2.1314509999999998
Private room,Les Corts,12,4.5,1,1.0,22.0,41.376476000000004,2.115509
Private room,Sants-Montjuïc,17,4.5,2,1.0,36.0,41.373829,2.1428130000000003
Private room,Sants-Montjuïc,3,5.0,2,1.0,23.0,41.360664,2.140699
Private room,Sants-Montjuïc,12,4.5,1,1.0,29.0,41.366238,2.1352130000000002
Private room,Sants-Montjuïc,3,5.0,2,1.0,36.0,41.364804,2.1381099999999997
Private room,Les Corts,10,3.5,3,1.0,28.0,41.377588,2.124979
Private room,Sants-Montjuïc,9,4.5,2,1.0,25.0,41.370304,2.138337
Private room,Sants-Montjuïc,7,5.0,2,1.0,34.0,41.369834999999995,2.1379900000000003
Private room,Sants-Montjuïc,13,4.5,2,1.0,37.0,41.374625,2.131079
Private room,Sants-Montjuïc,12,4.0,1,1.0,14.0,41.369737,2.1341349999999997
Private room,Sants-Montjuïc,55,4.5,2,1.0,35.0,41.368893,2.141871
Private room,Sants-Montjuïc,16,4.5,1,1.0,29.0,41.369617,2.1399779999999997
Private room,Sants-Montjuïc,4,5.0,2,1.0,36.0,41.370616,2.135612
Private room,Sants-Montjuïc,61,4.0,2,1.0,34.0,41.371072,2.136411
Private room,Sants-Montjuïc,3,5.0,1,1.0,36.0,41.375583,2.138472
Private room,Sants-Montjuïc,4,4.5,2,1.0,37.0,41.374084,2.134137
Private room,Sants-Montjuïc,21,5.0,1,1.0,24.0,41.370701000000004,2.137812
Private room,Sants-Montjuïc,7,4.0,2,1.0,30.0,41.369496000000005,2.134856
Private room,Sants-Montjuïc,9,4.0,1,1.0,22.0,41.374027000000005,2.134317
Private room,Sants-Montjuïc,45,5.0,2,1.0,36.0,41.375749,2.133954
Private room,Sants-Montjuïc,17,4.5,1,1.0,28.0,41.372759,2.144215
Private room,Eixample,64,4.5,2,1.0,30.0,41.384089,2.143995
Private room,Eixample,24,5.0,2,1.0,41.0,41.38593,2.161425
Private room,Sants-Montjuïc,69,4.5,2,1.0,32.0,41.3745,2.142379
Private room,Sants-Montjuïc,8,5.0,1,1.0,25.0,41.375762,2.139061
Private room,Sants-Montjuïc,93,4.5,5,1.0,25.0,41.374916999999996,2.13548
Private room,Eixample,7,4.5,2,1.0,30.0,41.376688,2.153563
Private room,Eixample,7,3.5,3,1.0,30.0,41.382315000000006,2.149895
Private room,Sants-Montjuïc,4,5.0,1,1.0,31.0,41.360532,2.137507
Private room,Sants-Montjuïc,50,4.5,1,1.0,31.0,41.368623,2.142197
Private room,Sants-Montjuïc,21,4.5,1,1.0,36.0,41.364801,2.140045
Private room,Sants-Montjuïc,10,4.5,2,1.0,30.0,41.365898,2.139621
Private room,Sants-Montjuïc,24,4.5,2,1.0,35.0,41.374171999999994,2.14425
Private room,Sants-Montjuïc,7,4.5,2,1.0,38.0,41.37092,2.142811
Private room,Sants-Montjuïc,64,5.0,2,1.0,32.0,41.369868,2.138343
Private room,Sants-Montjuïc,5,4.5,1,1.0,22.0,41.383417,2.140421
Private room,Les Corts,15,4.5,2,1.0,36.0,41.387236,2.111814
Private room,Les Corts,3,4.0,1,1.0,35.0,41.38726,2.1122419999999997
Private room,Les Corts,30,4.5,1,1.0,36.0,41.390274,2.126288
Private room,Les Corts,3,4.5,1,1.0,36.0,41.386199,2.126239
Private room,Les Corts,22,4.5,1,1.0,36.0,41.391023,2.124604
Private room,Les Corts,3,4.0,2,1.0,31.0,41.385489,2.1397619999999997
Private room,Les Corts,39,4.5,1,1.0,35.0,41.382832,2.130157
Private room,Sarrià-Sant Gervasi,3,4.0,1,1.0,30.0,41.397324,2.140471
Private room,Les Corts,21,4.5,1,1.0,36.0,41.388273,2.123065
Private room,Les Corts,17,5.0,1,1.0,36.0,41.390924,2.126125
Private room,Eixample,3,4.5,1,1.0,32.0,41.384795000000004,2.146889
Private room,Les Corts,16,4.5,1,1.0,39.0,41.382439,2.1328669999999996
Private room,Sants-Montjuïc,7,5.0,4,2.0,24.0,41.376982,2.132463
Private room,Les Corts,6,4.0,2,1.0,36.0,41.386483,2.131399
Private room,Sants-Montjuïc,12,4.0,2,1.0,36.0,41.377157000000004,2.1373279999999997
Private room,Sants-Montjuïc,19,4.5,2,1.0,35.0,41.377192,2.131792
Private room,Sants-Montjuïc,24,4.5,1,1.0,31.0,41.376670000000004,2.1329830000000003
Private room,Sants-Montjuïc,6,5.0,2,1.0,30.0,41.378832,2.136786
Private room,Sants-Montjuïc,4,5.0,2,1.0,30.0,41.378069,2.136277
Private room,Les Corts,42,4.5,2,1.0,34.0,41.385068,2.133111
Private room,Les Corts,31,5.0,2,1.0,35.0,41.387966,2.1335889999999997
Private room,Les Corts,91,4.5,2,1.0,41.0,41.381306,2.132891
Private room,Les Corts,14,4.5,1,1.0,30.0,41.382593,2.131557
Private room,Les Corts,19,4.5,2,1.0,30.0,41.384718,2.1399369999999998
Private room,Les Corts,20,5.0,2,1.0,36.0,41.383231,2.132302
